Name,Sys_name,Chromosome,ORF_Start,ORF_End,TSS_stein_Start,TSS_stein_End,TSS_park_Start,TSS_park_End,Prom_len
YPR077C,YPR077C,16,697502,697131,NaN,NaN,NaN,NaN,NaN
YPR078C,YPR078C,16,698265,697147,NaN,NaN,698429,NaN,NaN
MRL1,YPR079W,16,698869,700014,698780,700097,698803,700117,1000
TEF1,YPR080W,16,700594,701970,700563,702091,700563,702091,466
GRS2,YPR081C,16,703970,702114,703973,701990,703973,702112,173
DIB1,YPR082C,16,704656,704225,704672,704146,704664,704146,158
MDM36,YPR083W,16,704854,706593,704830,706714,704843,706717,158
YPR084W,YPR084W,16,706972,708342,706857,708484,706857,708509,143
ASA1,YPR085C,16,709828,708497,709915,708378,709915,708384,142
SUA7,YPR086W,16,710101,711138,710057,711415,710057,711299,142
VPS69,YPR087W,16,711354,711674,NaN,NaN,NaN,NaN,NaN
SRP54,YPR088C,16,713028,711403,713051,711325,713064,711329,185
YPR089W,YPR089W,16,713275,715941,713236,716081,713236,716019,185
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YPR091C,YPR091C,16,718468,716156,718496,715947,718496,715945,976
YPR092W,YPR092W,16,718379,718684,NaN,NaN,NaN,NaN,NaN
ASR1,YPR093C,16,720424,719558,720488,719472,720461,719291,119
RDS3,YPR094W,16,720637,720960,720607,721030,720637,721023,119
SYT1,YPR095C,16,724717,721037,NaN,NaN,724964,720940,NaN
YPR096C,YPR096C,16,725144,724842,NaN,NaN,NaN,NaN,NaN
YPR097W,YPR097W,16,725394,728615,725158,728782,725158,728741,1000
YPR098C,YPR098C,16,729528,728947,729567,728899,729547,728717,188
YPR099C,YPR099C,16,730113,729757,730204,729318,NaN,NaN,108
MRPL51,YPR100W,16,729791,730213,729755,730312,729753,730299,188
SNT309,YPR101W,16,730492,731019,730467,731233,730467,731233,155
RPL11A,YPR102C,16,731748,731224,731779,731133,731789,731138,499
PRE2,YPR103W,16,732349,733212,732278,733274,732281,733270,499
FHL1,YPR104C,16,736433,733623,736718,733264,736711,733317,193
COG4,YPR105C,16,739569,736984,739642,736911,739725,736913,407
ISR1,YPR106W,16,740061,741392,740049,741439,740005,741485,407
YTH1,YPR107C,16,742064,741438,742148,741229,742148,741278,226
RPN7,YPR108W,16,742454,743743,742374,743936,742374,743929,226
YPR109W,YPR109W,16,744689,745573,744510,745666,744517,745666,574
RPC40,YPR110C,16,746835,745828,746849,745618,746849,745615,417
DBF20,YPR111W,16,747306,749000,747266,749055,747284,749259,417
MRD1,YPR112C,16,751919,749256,751971,749154,751971,749162,261
PIS1,YPR113W,16,752257,752919,752232,753100,752232,753021,261
YPR114W,YPR114W,16,753301,754248,753223,754369,753223,754347,123
RGC1,YPR115W,16,754877,758128,754685,758301,754678,758392,316
RRG8,YPR116W,16,758648,759481,758638,760258,758572,NaN,337
YPR117W,YPR117W,16,760025,767494,NaN,NaN,759717,767586,NaN
MRI1,YPR118W,16,767752,768987,767723,769058,767733,769052,1000
CLB2,YPR119W,16,771653,773128,771304,773249,771304,773402,1000
CLB5,YPR120C,16,775182,773875,775296,773840,775309,NaN,1000
THI22,YPR121W,16,778583,780301,778430,780364,NaN,NaN,1000
AXL1,YPR122W,16,782045,785671,784383,785799,781942,NaN,1000
YPR123C,YPR123C,16,786575,786141,787680,785716,NaN,NaN,185
CTR1,YPR124W,16,786208,787428,786036,787661,786031,NaN,237
YLH47,YPR125W,16,787961,789325,787865,789508,787845,NaN,185
YPR126C,YPR126C,16,789385,789077,NaN,NaN,NaN,NaN,NaN
YPR127W,YPR127W,16,790083,791120,790030,791200,789910,NaN,522
ANT1,YPR128C,16,792204,791218,792257,791119,792267,NaN,408
SCD6,YPR129W,16,792687,793736,792665,793813,792681,NaN,408
YPR130C,YPR130C,16,793781,793374,NaN,NaN,NaN,NaN,NaN
NAT3,YPR131C,16,794498,793911,794525,793720,794538,NaN,417
RPS23B,YPR132W,16,794965,795767,794942,795863,794941,NaN,417
SPN1,YPR133C,16,797210,795978,797285,795899,797297,NaN,239
MSS18,YPR134W,16,798051,798857,798042,798990,798025,NaN,165
CTF4,YPR135W,16,799234,802017,799177,802066,799192,NaN,187
YPR136C,YPR136C,16,802837,802325,NaN,NaN,NaN,NaN,NaN
RRP9,YPR137W,16,802359,804080,802282,804240,802298,NaN,216
MEP3,YPR138C,16,812453,810984,812683,810843,812725,NaN,384
VPS66,YPR139C,16,814058,813156,814119,813067,814128,NaN,182
TAZ1,YPR140W,16,814391,815536,814301,815631,814301,NaN,182
KAR3,YPR141C,16,817923,815734,818094,815555,818084,NaN,194
YPR142C,YPR142C,16,818693,818130,NaN,NaN,NaN,NaN,NaN
RRP15,YPR143W,16,818323,819075,818288,819249,818297,NaN,194
NOC4,YPR144C,16,821423,819765,821446,819694,821446,NaN,1000
ASN1,YPR145W,16,822620,824338,822578,824478,822578,NaN,1000
YPR146C,YPR146C,16,825676,825347,826627,825142,NaN,NaN,87
YPR147C,YPR147C,16,826559,825645,826615,825435,826588,NaN,12
YPR148C,YPR148C,16,828140,826833,828199,826714,828199,NaN,1000
NCE102,YPR149W,16,829918,830439,829754,830788,829735,NaN,1000
YPR150W,YPR150W,16,830999,831520,NaN,NaN,NaN,NaN,NaN
SUE1,YPR151C,16,831675,831055,831667,830723,NaN,NaN,70
URN1,YPR152C,16,833458,832061,833480,831737,833472,NaN,178
YPR153W,YPR153W,16,833689,834245,833658,835417,833641,NaN,178
PIN3,YPR154W,16,834565,835212,834533,835417,834521,NaN,875
NCA2,YPR155C,16,837413,835563,837479,835472,837479,NaN,256
TPO3,YPR156C,16,839777,837909,840071,837735,840063,NaN,1000
YPR157W,YPR157W,16,841266,842669,841215,842785,841215,NaN,1000
CUR1,YPR158W,16,843262,844020,843195,844178,843200,NaN,410
KRE6,YPR159W,16,857583,859745,857390,860046,857332,NaN,1000
GPH1,YPR160W,16,861306,864014,861183,864164,NaN,NaN,1000
SGV1,YPR161C,16,866422,864449,866494,864358,866499,NaN,175
ORC4,YPR162C,16,868304,866715,868323,866669,868332,NaN,153
TIF3,YPR163C,16,869955,868645,870041,868476,870041,NaN,622
MMS1,YPR164W,16,870703,874926,870663,875143,870646,NaN,622
RHO1,YPR165W,16,875368,875997,875163,876197,875182,NaN,20
MRP2,YPR166C,16,876629,876282,876663,876174,876689,NaN,128
MET16,YPR167C,16,877632,876847,877762,876791,877715,NaN,303
NUT2,YPR168W,16,878076,878549,878065,880244,878065,NaN,303
JIP5,YPR169W,16,878690,880168,878656,880244,878656,NaN,591
YPR170C,YPR170C,16,883318,882983,883579,882753,NaN,NaN,212
BSP1,YPR171W,16,883828,885558,883792,885651,NaN,NaN,1
YPR172W,YPR172W,16,885796,886398,885766,886541,885766,NaN,115
VPS4,YPR173C,16,887837,886524,887869,886471,887869,NaN,872
YPR174C,YPR174C,16,888708,888043,888741,886471,888741,NaN,214
DPB2,YPR175W,16,888974,891043,888955,891092,888945,NaN,214
BET2,YPR176C,16,892078,891101,892084,890945,892084,NaN,218
YPR177C,YPR177C,16,892684,892313,NaN,NaN,NaN,NaN,NaN
PRP4,YPR178W,16,892332,893729,892302,893820,892293,NaN,218
HDA3,YPR179C,16,895764,893797,895797,893728,895804,NaN,138
AOS1,YPR180W,16,895961,897004,895935,897038,895961,NaN,138
SEC23,YPR181C,16,899667,897361,899727,897143,899736,NaN,405
SMX3,YPR182W,16,900194,900454,900132,900531,900132,NaN,405
DPM1,YPR183W,16,900755,901558,900718,901645,900718,NaN,187
GDB1,YPR184W,16,902044,906654,901647,906775,901874,NaN,2
ATG13,YPR185W,16,907218,909434,906908,909508,906907,NaN,133
PZF1,YPR186C,16,911022,909733,911039,909608,911027,NaN,202
RPO26,YPR187W,16,911257,911800,911241,911881,911215,NaN,202
MLC2,YPR188C,16,912479,911988,912501,911919,912516,NaN,134
SKI3,YPR189W,16,912664,916962,912635,917094,912627,NaN,134
RPC82,YPR190C,16,919041,917077,919071,916978,919085,NaN,250
QCR2,YPR191W,16,919381,920487,919321,920715,919321,NaN,250
AQY1,YPR192W,16,921860,922777,921845,922835,NaN,NaN,157
HPA2,YPR193C,16,923379,922909,923832,921688,923992,NaN,307
OPT2,YPR194C,16,926937,924304,927251,924139,NaN,NaN,1000
YPR195C,YPR195C,16,928294,927965,NaN,NaN,NaN,NaN,NaN
YPR196W,YPR196W,16,931376,932788,931347,933209,931347,NaN,1000
YPR197C,YPR197C,16,934461,933898,NaN,NaN,NaN,NaN,NaN
SGE1,YPR198W,16,934034,935665,933979,935755,933983,NaN,770
ARR1,YPR199C,16,939032,938148,939042,937969,939058,NaN,1
ARR2,YPR200C,16,939671,939279,941219,939043,939778,NaN,758
ARR3,YPR201W,16,939922,941136,939770,941977,939857,NaN,727
YPR202W,YPR202W,16,943032,943896,NaN,NaN,942767,NaN,NaN
YPR203W,YPR203W,16,943880,944188,NaN,NaN,NaN,NaN,NaN
YPR204W,YPR204W,16,944603,947701,NaN,NaN,NaN,NaN,NaN
TIM10,YHR005C-A,8,115901,115620,115935,115479,NaN,NaN,1000
MOB2,YFL034C-B,6,63993,63016,64051,62843,NaN,NaN,122
NHP6B,YBR089C-A,2,426489,426190,426899,426017,NaN,NaN,155
YAL064C-A,YAL064C-A,1,13743,13363,NaN,NaN,NaN,NaN,NaN
MRP10,YDL045W-A,4,372248,372535,372215,372656,NaN,NaN,177
ECM12,YHR021W-A,8,149225,149680,149465,150425,NaN,NaN,297
CCW14,YLR390W-A,12,903724,904440,903676,904661,NaN,NaN,196
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YAL064W-B,YAL064W-B,1,12046,12426,11313,12980,NaN,NaN,1000
VMA10,YHR039C-A,8,187679,187173,187704,187060,NaN,NaN,204
CWP2,YKL096W-A,11,259253,259531,259205,259705,NaN,NaN,1000
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SAE3,YHR079C-A,8,262553,262192,NaN,NaN,NaN,NaN,NaN
AUA1,YFL010W-A,6,114990,115274,NaN,NaN,NaN,NaN,NaN
YHR049C-A,YHR049C-A,8,207530,207234,NaN,NaN,NaN,NaN,NaN
AIM11,YER093C-A,5,348400,347912,348409,347833,NaN,NaN,166
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YOR304C-A,YOR304C-A,15,888750,888520,888756,888181,NaN,NaN,203
YER119C-A,YER119C-A,5,401238,400867,NaN,NaN,NaN,NaN,NaN
YHR214W-A,YHR214W-A,8,543008,543493,NaN,NaN,NaN,NaN,NaN
YHR214C-B,YHR214C-B,8,549346,543964,NaN,NaN,NaN,NaN,NaN
HMRA1,YCR097W,3,293835,294321,293823,294338,293823,294338,1000
YDR179W-A,YDR179W-A,4,819433,820824,819340,820870,NaN,NaN,136
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
TMA20,YER007C-A,5,166885,166237,166919,166148,NaN,NaN,815
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YFL013W-A,YFL013W-A,6,107799,108602,NaN,NaN,NaN,NaN,NaN
YER066C-A,YER066C-A,5,292203,291703,NaN,NaN,NaN,NaN,NaN
YEL076C-A,YEL076C-A,5,5114,4185,NaN,NaN,NaN,NaN,NaN
YHR139C-A,YHR139C-A,8,380419,380108,NaN,NaN,NaN,NaN,NaN
YMR135W-A,YMR135W-A,13,539911,540444,NaN,NaN,NaN,NaN,NaN
DDR2,YOL052C-A,15,231755,231570,231788,231294,NaN,NaN,540
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YMR244C-A,YMR244C-A,13,758831,758517,758874,758336,NaN,NaN,706
YBR012W-B,YBR012W-B,2,259869,265140,NaN,NaN,NaN,NaN,NaN
YMR172C-A,YMR172C-A,13,608211,607828,NaN,NaN,NaN,NaN,NaN
RPL43B,YJR094W-A,10,608305,608858,608282,608988,NaN,NaN,1000
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YMR290W-A,YMR290W-A,13,851422,851769,NaN,NaN,NaN,NaN,NaN
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
HOR7,YMR251W-A,13,774752,774931,774711,775213,NaN,NaN,621
YMR052C-A,YMR052C-A,13,380434,380069,NaN,NaN,NaN,NaN,NaN
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MAK31,YCR020C-A,3,155096,154830,155110,154667,NaN,NaN,178
PMP1,YCR024C-A,3,163067,162945,163219,162409,NaN,NaN,143
MTW1,YAL034W-A,1,79718,80587,79695,80675,NaN,NaN,134
YMR031W-A,YMR031W-A,13,334709,335035,NaN,NaN,NaN,NaN,NaN
YBR012W-A,YBR012W-A,2,259869,261191,NaN,NaN,NaN,NaN,NaN
YMR294W-A,YMR294W-A,13,858209,858568,NaN,NaN,NaN,NaN,NaN
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YMR316C-B,YMR316C-B,13,907629,907321,908197,907180,NaN,NaN,1000
YBL005W-B,YBL005W-B,2,221330,226598,NaN,NaN,NaN,NaN,NaN
YBL005W-A,YBL005W-A,2,221330,222652,NaN,NaN,NaN,NaN,NaN
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YMR086C-A,YMR086C-A,13,442364,442026,443152,440616,NaN,NaN,148
YCR087C-A,YCR087C-A,3,264467,264006,264503,263943,NaN,NaN,523
YMR075C-A,YMR075C-A,13,416053,415688,NaN,NaN,NaN,NaN,NaN
YSY6,YBR162W-A,2,565231,565428,565214,565513,NaN,NaN,495
QCR10,YHR001W-A,8,107826,108122,107760,108336,NaN,NaN,163
RPL19A,YBR084C-A,2,415261,414186,415284,414103,NaN,NaN,624
YMR316C-A,YMR316C-A,13,905973,905662,NaN,NaN,NaN,NaN,NaN
SOM1,YEL059C-A,5,42624,42400,42677,42344,NaN,NaN,549
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YIL082W-A,YIL082W-A,9,205635,210132,NaN,NaN,NaN,NaN,NaN
LSB3,YFR024C-A,6,203433,201960,203458,201762,NaN,NaN,198
MEI4,YER044C-A,5,239774,238460,239406,238142,NaN,NaN,495
RPL34A,YER056C-A,5,270185,269423,270208,269344,NaN,NaN,439
SPC1,YJR010C-A,10,458361,458077,458391,457845,NaN,NaN,163
YMR153C-A,YMR153C-A,13,565909,565574,565951,564206,NaN,NaN,60
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SBH2,YER019C-A,5,194539,194273,194591,194218,NaN,NaN,510
PMP2,YEL017C-A,5,122929,122798,122964,122331,NaN,NaN,652
RPL2A,YFR031C-A,6,221418,220507,221447,220437,NaN,NaN,1000
RPC10,YHR143W-A,8,387233,387445,387203,387711,NaN,NaN,476
SOL2,YCR073W-A,3,246963,247910,246945,248036,NaN,NaN,297
YER087C-A,YER087C-A,5,332368,331817,NaN,NaN,NaN,NaN,NaN
FCY22,YER060W-A,5,276572,278164,NaN,NaN,NaN,NaN,NaN
YMR306C-A,YMR306C-A,13,886572,886183,NaN,NaN,NaN,NaN,NaN
YMR193C-A,YMR193C-A,13,651458,651072,NaN,NaN,NaN,NaN,NaN
YMR119W-A,YMR119W-A,13,506996,507370,505150,507450,NaN,NaN,2
SFT1,YKL006C-A,11,430632,430198,430674,430127,NaN,NaN,1000
YML100W-A,YML100W-A,13,70138,70311,68414,70555,NaN,NaN,145
FRM2,YCL026C-A,3,75285,74704,75384,74492,NaN,NaN,552
ERP1,YAR002C-A,1,154724,154065,154746,153989,NaN,NaN,174
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YMR173W-A,YMR173W-A,13,608897,610081,608643,610096,NaN,NaN,465
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RPS30A,YLR287C-A,12,713158,712537,713187,712339,NaN,NaN,132
YMR304C-A,YMR304C-A,13,879130,878780,880351,878764,NaN,NaN,6
EST3,YIL009C-A,9,336212,335666,336224,335572,NaN,NaN,1000
SCS22,YBL091C-A,2,47180,46565,47192,46432,NaN,NaN,71
RPL36B,YPL249C-A,16,76239,75699,76275,75552,NaN,NaN,329
SMX2,YFL017W-A,6,103699,103932,103678,103999,NaN,NaN,472
YBL107W-A,YBL107W-A,2,9268,9372,NaN,NaN,NaN,NaN,NaN
ATP18,YML081C-A,13,104162,103983,104221,103875,NaN,NaN,411
ISD11,YER048W-A,5,250718,251002,250637,251334,NaN,NaN,1000
YLR035C-A,YLR035C-A,12,218907,215440,NaN,NaN,NaN,NaN,NaN
YGR122C-A,YGR122C-A,7,735758,735630,NaN,NaN,NaN,NaN,NaN
YPR002C-A,YPR002C-A,16,560766,560569,NaN,NaN,NaN,NaN,NaN
TIM11,YDR322C-A,4,1112293,1112003,1112318,1111797,NaN,NaN,15
SEM1,YDR363W-A,4,1202128,1202397,1202106,1202564,NaN,NaN,734
YOL013W-A,YOL013W-A,15,301047,301238,NaN,NaN,NaN,NaN,NaN
TMA7,YLR262C-A,12,669662,669468,669684,669370,NaN,NaN,158
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YER091C-A,YER091C-A,5,342611,342390,NaN,NaN,NaN,NaN,NaN
YMR046W-A,YMR046W-A,13,362702,362830,NaN,NaN,NaN,NaN,NaN
COX19,YLL018C-A,12,108972,108676,109027,108065,NaN,NaN,728
YDR034W-B,YDR034W-B,4,521314,521469,521291,521699,NaN,NaN,1000
TIM9,YEL020W-A,5,117211,117474,117178,117566,NaN,NaN,127
TOM5,YPR133W-A,16,797557,797709,797524,797877,NaN,NaN,239
RTC6,YPL183W-A,16,199095,199376,199011,199505,NaN,NaN,551
YDR170W-A,YDR170W-A,4,803195,804517,NaN,NaN,NaN,NaN,NaN
YFL002W-A,YFL002W-A,6,138204,143517,NaN,NaN,NaN,NaN,NaN
YKL162C-A,YKL162C-A,11,146074,145922,NaN,NaN,NaN,NaN,NaN
YCL001W-A,YCL001W-A,3,113080,113541,112793,114278,NaN,NaN,230
SNA2,YDR525W-A,4,1490596,1490835,1490560,1491062,NaN,NaN,184
RPL41B,YDL133C-A,4,221801,221724,221819,221512,NaN,NaN,473
LSM3,YLR438C-A,12,1014178,1013909,1014237,1013805,NaN,NaN,204
RPL29,YFR032C-A,6,223437,223258,223802,223162,NaN,NaN,381
RPL22B,YFL034C-A,6,64932,64243,64974,64173,NaN,NaN,333
YCR018C-A,YCR018C-A,3,151862,151608,NaN,NaN,NaN,NaN,NaN
YER039C-A,YER039C-A,5,229481,229263,229498,228348,NaN,NaN,215
HTL1,YCR020W-B,3,155320,155556,155288,156042,NaN,NaN,178
YDR034C-A,YDR034C-A,4,520692,520516,NaN,NaN,NaN,NaN,NaN
MBF1,YOR298C-A,15,877685,877230,877739,877002,NaN,NaN,588
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RIM1,YCR028C-A,3,173440,172950,173501,172758,NaN,NaN,152
HUB1,YNR032C-A,14,687464,687243,687495,687141,NaN,NaN,134
YER138W-A,YER138W-A,5,449474,449578,NaN,NaN,NaN,NaN,NaN
YMR194C-A,YMR194C-A,13,653136,652912,653161,652561,NaN,NaN,781
DID2,YKR035W-A,11,507939,508553,507922,508683,NaN,NaN,88
YKL033W-A,YKL033W-A,11,374505,375215,374413,375285,NaN,NaN,221
VID28,YIL017C,9,320965,318200,321035,318083,321035,318086,394
STF1,YDL130W-A,4,229171,229431,229115,229593,NaN,NaN,298
YCR102W-A,YCR102W-A,3,306735,306932,NaN,NaN,NaN,NaN,NaN
MDM35,YKL053C-A,11,339442,339182,339517,339067,NaN,NaN,111
YAL068W-A,YAL068W-A,1,538,792,NaN,NaN,NaN,NaN,NaN
YAL067W-A,YAL067W-A,1,2480,2707,NaN,NaN,NaN,NaN,NaN
YAL063C-A,YAL063C-A,1,22685,22395,23633,22361,NaN,NaN,1000
YAL059C-A,YAL059C-A,1,36918,36496,NaN,NaN,NaN,NaN,NaN
YAL056C-A,YAL056C-A,1,39046,38696,NaN,NaN,NaN,NaN,NaN
YAL047W-A,YAL047W-A,1,54584,54913,NaN,NaN,NaN,NaN,NaN
YAL044W-A,YAL044W-A,1,57518,57850,57517,57961,NaN,NaN,102
YAL042C-A,YAL042C-A,1,61608,61231,NaN,NaN,NaN,NaN,NaN
YAL037C-B,YAL037C-B,1,73300,72326,NaN,NaN,NaN,NaN,NaN
YAL037C-A,YAL037C-A,1,73518,73426,NaN,NaN,NaN,NaN,NaN
YAL034C-B,YAL034C-B,1,79842,79489,NaN,NaN,NaN,NaN,NaN
YAL031W-A,YAL031W-A,1,84669,84977,NaN,NaN,NaN,NaN,NaN
YAL026C-A,YAL026C-A,1,95823,95386,NaN,NaN,NaN,NaN,NaN
YAL019W-A,YAL019W-A,1,114250,114819,NaN,NaN,NaN,NaN,NaN
YAL016C-B,YAL016C-B,1,124492,124307,NaN,NaN,NaN,NaN,NaN
YAL016C-A,YAL016C-A,1,125069,124755,NaN,NaN,NaN,NaN,NaN
YAR019W-A,YAR019W-A,1,174998,175330,NaN,NaN,NaN,NaN,NaN
YAR035C-A,YAR035C-A,1,192417,192337,NaN,NaN,NaN,NaN,NaN
YJL225W-A,YJL225W-A,10,829,1311,NaN,NaN,NaN,NaN,NaN
YJL222W-B,YJL222W-B,10,9346,9483,NaN,NaN,NaN,NaN,NaN
YJL222W-A,YJL222W-A,10,9452,9679,NaN,NaN,NaN,NaN,NaN
NCE101,YJL205C,10,50443,50139,50460,50021,50462,49992,97
YJL197C-A,YJL197C-A,10,66086,65805,NaN,NaN,NaN,NaN,NaN
YJL156W-A,YJL156W-A,10,126604,126825,NaN,NaN,NaN,NaN,NaN
YJL136W-A,YJL136W-A,10,156169,156252,NaN,NaN,NaN,NaN,NaN
YJL133C-A,YJL133C-A,10,159847,159623,159872,159453,NaN,NaN,662
YJL127W-A,YJL127W-A,10,180194,180310,NaN,NaN,NaN,NaN,NaN
YJL127C-B,YJL127C-B,10,181709,181551,181810,181301,NaN,NaN,13
YJL077W-B,YJL077W-B,10,294047,294145,292725,295043,NaN,NaN,1000
YJL077W-A,YJL077W-A,10,294799,294885,294645,295047,NaN,NaN,588
COA3,YJL062W-A,10,316723,316980,316695,317157,NaN,NaN,190
YJL052C-A,YJL052C-A,10,338003,337884,NaN,NaN,NaN,NaN,NaN
YJL047C-A,YJL047C-A,10,349178,349044,349232,348692,NaN,NaN,269
YJL026C-A,YJL026C-A,10,393287,393066,NaN,NaN,NaN,NaN,NaN
YJL020W-A,YJL020W-A,10,400981,401238,NaN,NaN,NaN,NaN,NaN
YJR005C-A,YJR005C-A,10,448758,448477,448731,448483,NaN,NaN,463
YJR112W-A,YJR112W-A,10,637790,638168,637757,638269,NaN,NaN,70
TIM8,YJR135W-A,10,676971,677234,676951,677332,NaN,NaN,121
YJR140W-A,YJR140W-A,10,690961,691110,NaN,NaN,NaN,NaN,NaN
YJR151W-A,YJR151W-A,10,717580,717630,NaN,NaN,NaN,NaN,NaN
YKL183C-A,YKL183C-A,11,98607,98395,NaN,NaN,NaN,NaN,NaN
YKL165C-A,YKL165C-A,11,136023,135790,NaN,NaN,NaN,NaN,NaN
YKL156C-A,YKL156C-A,11,159091,158975,NaN,NaN,NaN,NaN,NaN
YKL145W-A,YKL145W-A,11,174958,175050,174182,175679,NaN,NaN,235
HSK3,YKL138C-A,11,185012,184803,185034,184521,NaN,NaN,149
YKL106C-A,YKL106C-A,11,237266,237147,237269,236614,NaN,NaN,169
YKL100W-A,YKL100W-A,11,254159,254248,NaN,NaN,NaN,NaN,NaN
YKL096C-B,YKL096C-B,11,259222,259073,NaN,NaN,NaN,NaN,NaN
YKL068W-A,YKL068W-A,11,309206,309442,309161,309757,NaN,NaN,1000
YKL065W-A,YKL065W-A,11,315954,316175,NaN,NaN,NaN,NaN,NaN
YKL023C-A,YKL023C-A,11,393373,393146,393410,392423,NaN,NaN,284
YKL018C-A,YKL018C-A,11,403879,403580,403920,403491,NaN,NaN,142
YKR075W-A,YKR075W-A,11,580212,580481,579217,580824,NaN,NaN,52
PCC1,YKR095W-A,11,625864,626205,625850,626326,NaN,NaN,254
YLL067W-A,YLL067W-A,12,843,1325,NaN,NaN,NaN,NaN,NaN
YLL066W-B,YLL066W-B,12,5605,5775,NaN,NaN,NaN,NaN,NaN
YLL066W-A,YLL066W-A,12,6486,6968,NaN,NaN,NaN,NaN,NaN
YLL019W-A,YLL019W-A,12,106908,107000,NaN,NaN,NaN,NaN,NaN
YLL006W-A,YLL006W-A,12,136345,136521,NaN,NaN,NaN,NaN,NaN
YLR099W-A,YLR099W-A,12,341325,341588,341291,341649,NaN,NaN,312
YLR120W-A,YLR120W-A,12,388672,388773,388551,388802,NaN,NaN,218
YLR146W-A,YLR146W-A,12,433870,434058,433849,434144,NaN,NaN,82
YLR149C-A,YLR149C-A,12,440456,440370,NaN,NaN,NaN,NaN,NaN
YLR154W-A,YLR154W-A,12,452438,452623,NaN,NaN,NaN,NaN,NaN
YLR154W-B,YLR154W-B,12,454392,454556,NaN,NaN,NaN,NaN,NaN
TAR1,YLR154W-C,12,454696,455070,NaN,NaN,NaN,NaN,NaN
YLR154W-E,YLR154W-E,12,455433,455636,NaN,NaN,NaN,NaN,NaN
YLR154W-F,YLR154W-F,12,455883,456023,NaN,NaN,NaN,NaN,NaN
YLR154C-G,YLR154C-G,12,462671,462522,NaN,NaN,NaN,NaN,NaN
YLR154C-H,YLR154C-H,12,468958,468827,NaN,NaN,NaN,NaN,NaN
YLR156C-A,YLR156C-A,12,472610,472479,NaN,NaN,NaN,NaN,NaN
YLR157W-D,YLR157W-D,12,475764,475976,NaN,NaN,NaN,NaN,NaN
YLR157W-E,YLR157W-E,12,481873,482037,NaN,NaN,NaN,NaN,NaN
YLR157C-C,YLR157C-C,12,482190,482059,NaN,NaN,NaN,NaN,NaN
YLR159C-A,YLR159C-A,12,485842,485711,NaN,NaN,NaN,NaN,NaN
RRT15,YLR162W-A,12,490406,490594,NaN,NaN,NaN,NaN,NaN
YLR163W-A,YLR163W-A,12,492812,492925,NaN,NaN,NaN,NaN,NaN
YLR222C-A,YLR222C-A,12,582236,582006,NaN,NaN,NaN,NaN,NaN
YLR264C-A,YLR264C-A,12,673944,673828,NaN,NaN,NaN,NaN,NaN
YLR285C-A,YLR285C-A,12,708338,708168,710367,708161,NaN,NaN,396
